HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2022-12-13 02:00;2022-12-13 03:00;DK1;2051,540039;275,829987
2022-12-13 01:00;2022-12-13 02:00;DK1;2117,439941;284,690002
2022-12-13 00:00;2022-12-13 01:00;DK1;2138,489990;287,519989
2022-12-12 23:00;2022-12-13 00:00;DK1;2273,699951;305,700012
2022-12-12 22:00;2022-12-12 23:00;DK1;2329,439941;313,200012
2022-12-12 21:00;2022-12-12 22:00;DK1;2687,340088;361,320007
2022-12-12 20:00;2022-12-12 21:00;DK1;3041,209961;408,899994
2022-12-12 19:00;2022-12-12 20:00;DK1;3644,399902;490,000000
2022-12-12 18:00;2022-12-12 19:00;DK1;3778,570068;508,040009
2022-12-12 17:00;2022-12-12 18:00;DK1;4155,060059;558,659973
2022-12-12 16:00;2022-12-12 17:00;DK1;4373,950195;588,090027
2022-12-12 15:00;2022-12-12 16:00;DK1;4154,169922;558,539978
2022-12-12 14:00;2022-12-12 15:00;DK1;3984,520020;535,729980
2022-12-12 13:00;2022-12-12 14:00;DK1;3763,699951;506,040009
2022-12-12 12:00;2022-12-12 13:00;DK1;3590,850098;482,799988
2022-12-12 11:00;2022-12-12 12:00;DK1;3644,030029;489,950012
2022-12-12 10:00;2022-12-12 11:00;DK1;3701,070068;497,619995
2022-12-12 09:00;2022-12-12 10:00;DK1;3759,459961;505,470001
2022-12-12 08:00;2022-12-12 09:00;DK1;3822,830078;513,989990
2022-12-12 07:00;2022-12-12 08:00;DK1;4055,100098;545,219971
2022-12-12 06:00;2022-12-12 07:00;DK1;3755,959961;505,000000
2022-12-12 05:00;2022-12-12 06:00;DK1;2917,300049;392,239990
2022-12-12 04:00;2022-12-12 05:00;DK1;2110,110107;283,709991
2022-12-12 03:00;2022-12-12 04:00;DK1;1992,670044;267,920013
2022-12-12 02:00;2022-12-12 03:00;DK1;2006,579956;269,790009
2022-12-12 01:00;2022-12-12 02:00;DK1;2040,189941;274,309998
2022-12-12 00:00;2022-12-12 01:00;DK1;2065,260010;277,679993
2022-12-11 23:00;2022-12-12 00:00;DK1;2083,850098;280,179993
2022-12-11 22:00;2022-12-11 23:00;DK1;2277,750000;306,250000
2022-12-11 21:00;2022-12-11 22:00;DK1;2408,649902;323,850006
2022-12-11 20:00;2022-12-11 21:00;DK1;2494,179932;335,350006
2022-12-11 19:00;2022-12-11 20:00;DK1;2855,870117;383,980011
2022-12-11 18:00;2022-12-11 19:00;DK1;3069,770020;412,739990
2022-12-11 17:00;2022-12-11 18:00;DK1;3198,520020;430,049988
2022-12-11 16:00;2022-12-11 17:00;DK1;3078,699951;413,940002
2022-12-11 15:00;2022-12-11 16:00;DK1;2689,419922;361,600006
2022-12-11 14:00;2022-12-11 15:00;DK1;2502,810059;336,510010
2022-12-11 13:00;2022-12-11 14:00;DK1;2441,820068;328,309998
2022-12-11 12:00;2022-12-11 13:00;DK1;2415,270020;324,739990
2022-12-11 11:00;2022-12-11 12:00;DK1;2586,110107;347,709991
2022-12-11 10:00;2022-12-11 11:00;DK1;2567,370117;345,190002
2022-12-11 09:00;2022-12-11 10:00;DK1;2428,729980;326,549988
2022-12-11 08:00;2022-12-11 09:00;DK1;2380,689941;320,089996
2022-12-11 07:00;2022-12-11 08:00;DK1;2179,870117;293,089996
2022-12-11 06:00;2022-12-11 07:00;DK1;2080,510010;279,730011
2022-12-11 05:00;2022-12-11 06:00;DK1;2089,800049;280,980011
2022-12-11 04:00;2022-12-11 05:00;DK1;2002,489990;269,239990
2022-12-11 03:00;2022-12-11 04:00;DK1;1996,390015;268,420013
2022-12-11 02:00;2022-12-11 03:00;DK1;2026,880005;272,519989
2022-12-11 01:00;2022-12-11 02:00;DK1;2142,610107;288,079987
2022-12-11 00:00;2022-12-11 01:00;DK1;2177,709961;292,799988
2022-12-10 23:00;2022-12-11 00:00;DK1;2236,100098;300,649994
2022-12-10 22:00;2022-12-10 23:00;DK1;2143,989990;288,269989
2022-12-10 21:00;2022-12-10 22:00;DK1;2288,129883;307,649994
2022-12-10 20:00;2022-12-10 21:00;DK1;2408,840088;323,880005
2022-12-10 19:00;2022-12-10 20:00;DK1;2686,040039;361,149994
2022-12-10 18:00;2022-12-10 19:00;DK1;3129,080078;420,720001
2022-12-10 17:00;2022-12-10 18:00;DK1;3292,560059;442,700012
2022-12-10 16:00;2022-12-10 17:00;DK1;3346,260010;449,920013
2022-12-10 15:00;2022-12-10 16:00;DK1;3128,120117;420,589996
2022-12-10 14:00;2022-12-10 15:00;DK1;2926,639893;393,500000
2022-12-10 13:00;2022-12-10 14:00;DK1;2804,439941;377,070007
2022-12-10 12:00;2022-12-10 13:00;DK1;2795,739990;375,899994
2022-12-10 11:00;2022-12-10 12:00;DK1;2960,850098;398,100006
2022-12-10 10:00;2022-12-10 11:00;DK1;3067,060059;412,380005
2022-12-10 09:00;2022-12-10 10:00;DK1;3118,750000;419,329987
2022-12-10 08:00;2022-12-10 09:00;DK1;2949,770020;396,609985
2022-12-10 07:00;2022-12-10 08:00;DK1;2574,399902;346,140015
2022-12-10 06:00;2022-12-10 07:00;DK1;2332,239990;313,579987
2022-12-10 05:00;2022-12-10 06:00;DK1;2196,649902;295,350006
2022-12-10 04:00;2022-12-10 05:00;DK1;2135,659912;287,149994
2022-12-10 03:00;2022-12-10 04:00;DK1;2118,929932;284,899994
2022-12-10 02:00;2022-12-10 03:00;DK1;2136,479980;287,260010
2022-12-10 01:00;2022-12-10 02:00;DK1;2162,739990;290,790009
2022-12-10 00:00;2022-12-10 01:00;DK1;2275,860107;306,000000
2022-12-09 23:00;2022-12-10 00:00;DK1;2324,050049;312,480011
2022-12-09 22:00;2022-12-09 23:00;DK1;2351,959961;316,220001
2022-12-09 21:00;2022-12-09 22:00;DK1;2514,250000;338,040009
2022-12-09 20:00;2022-12-09 21:00;DK1;2796,580078;376,000000
2022-12-09 19:00;2022-12-09 20:00;DK1;3272,600098;440,000000
2022-12-09 18:00;2022-12-09 19:00;DK1;3358,199951;451,510010
2022-12-09 17:00;2022-12-09 18:00;DK1;3550,540039;477,369995
2022-12-09 16:00;2022-12-09 17:00;DK1;3777,689941;507,910004
2022-12-09 15:00;2022-12-09 16:00;DK1;3532,020020;474,880005
2022-12-09 14:00;2022-12-09 15:00;DK1;3524,810059;473,910004
2022-12-09 13:00;2022-12-09 14:00;DK1;3543,629883;476,440002
2022-12-09 12:00;2022-12-09 13:00;DK1;3495,729980;470,000000
2022-12-09 11:00;2022-12-09 12:00;DK1;3578,290039;481,100006
2022-12-09 10:00;2022-12-09 11:00;DK1;3601,050049;484,160004
2022-12-09 09:00;2022-12-09 10:00;DK1;3505,620117;471,329987
2022-12-09 08:00;2022-12-09 09:00;DK1;3530,689941;474,700012
2022-12-09 07:00;2022-12-09 08:00;DK1;3527,639893;474,290009
2022-12-09 06:00;2022-12-09 07:00;DK1;3386,989990;455,380005
2022-12-09 05:00;2022-12-09 06:00;DK1;2668,429932;358,769989
2022-12-09 04:00;2022-12-09 05:00;DK1;2362,669922;317,660004
2022-12-09 03:00;2022-12-09 04:00;DK1;2256,679932;303,410004
2022-12-09 02:00;2022-12-09 03:00;DK1;2215,469971;297,869995
2022-12-09 01:00;2022-12-09 02:00;DK1;2244,409912;301,760010
2022-12-09 00:00;2022-12-09 01:00;DK1;2274,379883;305,790009
2022-12-08 23:00;2022-12-09 00:00;DK1;2424,620117;325,989990
2022-12-08 22:00;2022-12-08 23:00;DK1;2225,719971;299,239990
2022-12-08 21:00;2022-12-08 22:00;DK1;2433,090088;327,119995
2022-12-08 20:00;2022-12-08 21:00;DK1;2624,989990;352,920013
2022-12-08 19:00;2022-12-08 20:00;DK1;3227,389893;433,910004
2022-12-08 18:00;2022-12-08 19:00;DK1;3376,959961;454,019989
2022-12-08 17:00;2022-12-08 18:00;DK1;3416,010010;459,269989
2022-12-08 16:00;2022-12-08 17:00;DK1;3705,649902;498,209991
2022-12-08 15:00;2022-12-08 16:00;DK1;3443,159912;462,920013
2022-12-08 14:00;2022-12-08 15:00;DK1;3399,060059;456,989990
2022-12-08 13:00;2022-12-08 14:00;DK1;3377,189941;454,049988
2022-12-08 12:00;2022-12-08 13:00;DK1;3334,120117;448,260010
2022-12-08 11:00;2022-12-08 12:00;DK1;3335,679932;448,470001
2022-12-08 10:00;2022-12-08 11:00;DK1;3318,949951;446,220001
2022-12-08 09:00;2022-12-08 10:00;DK1;3331,070068;447,850006
2022-12-08 08:00;2022-12-08 09:00;DK1;3377,489990;454,089996
2022-12-08 07:00;2022-12-08 08:00;DK1;3327,949951;447,429993
2022-12-08 06:00;2022-12-08 07:00;DK1;2975,840088;400,089996
2022-12-08 05:00;2022-12-08 06:00;DK1;2424,760010;326,000000
2022-12-08 04:00;2022-12-08 05:00;DK1;2229,810059;299,790009
2022-12-08 03:00;2022-12-08 04:00;DK1;2049,070068;275,489990
2022-12-08 02:00;2022-12-08 03:00;DK1;2007,569946;269,910004
2022-12-08 01:00;2022-12-08 02:00;DK1;2005,780029;269,670013
2022-12-08 00:00;2022-12-08 01:00;DK1;2088,419922;280,779999
2022-12-07 23:00;2022-12-08 00:00;DK1;2131,409912;286,559998
2022-12-07 22:00;2022-12-07 23:00;DK1;2086,689941;280,559998
2022-12-07 21:00;2022-12-07 22:00;DK1;2236,629883;300,720001
2022-12-07 20:00;2022-12-07 21:00;DK1;2433,199951;327,149994
2022-12-07 19:00;2022-12-07 20:00;DK1;3040,629883;408,820007
2022-12-07 18:00;2022-12-07 19:00;DK1;2888,610107;388,380005
2022-12-07 17:00;2022-12-07 18:00;DK1;2975,030029;400,000000
2022-12-07 16:00;2022-12-07 17:00;DK1;3118,280029;419,260010
2022-12-07 15:00;2022-12-07 16:00;DK1;3377,179932;454,070007
2022-12-07 14:00;2022-12-07 15:00;DK1;3248,290039;436,739990
2022-12-07 13:00;2022-12-07 14:00;DK1;3034,979980;408,059998
2022-12-07 12:00;2022-12-07 13:00;DK1;2403,449951;323,149994
2022-12-07 11:00;2022-12-07 12:00;DK1;2207,850098;296,850006
2022-12-07 10:00;2022-12-07 11:00;DK1;2268,540039;305,010010
2022-12-07 09:00;2022-12-07 10:00;DK1;2418,919922;325,230011
2022-12-07 08:00;2022-12-07 09:00;DK1;2571,169922;345,700012
2022-12-07 07:00;2022-12-07 08:00;DK1;2850,750000;383,290009
2022-12-07 06:00;2022-12-07 07:00;DK1;2566,040039;345,010010
2022-12-07 05:00;2022-12-07 06:00;DK1;1889,520020;254,050003
2022-12-07 04:00;2022-12-07 05:00;DK1;1929,310059;259,399994
2022-12-07 03:00;2022-12-07 04:00;DK1;1711,979980;230,179993
2022-12-07 02:00;2022-12-07 03:00;DK1;1487,219971;199,960007
2022-12-07 01:00;2022-12-07 02:00;DK1;1516,599976;203,910004
2022-12-07 00:00;2022-12-07 01:00;DK1;1753,189941;235,720001
2022-12-06 23:00;2022-12-07 00:00;DK1;1967,910034;264,589996
2022-12-06 22:00;2022-12-06 23:00;DK1;2039,719971;274,279999
2022-12-06 21:00;2022-12-06 22:00;DK1;2268,020020;304,980011
2022-12-06 20:00;2022-12-06 21:00;DK1;2372,280029;319,000000
2022-12-06 19:00;2022-12-06 20:00;DK1;2743,739990;368,950012
2022-12-06 18:00;2022-12-06 19:00;DK1;3110,439941;418,260010
2022-12-06 17:00;2022-12-06 18:00;DK1;3375,699951;453,929993
2022-12-06 16:00;2022-12-06 17:00;DK1;3565,120117;479,399994
2022-12-06 15:00;2022-12-06 16:00;DK1;3432,219971;461,529999
2022-12-06 14:00;2022-12-06 15:00;DK1;3375,040039;453,839996
2022-12-06 13:00;2022-12-06 14:00;DK1;3415,570068;459,290009
2022-12-06 12:00;2022-12-06 13:00;DK1;3317,479980;446,100006
2022-12-06 11:00;2022-12-06 12:00;DK1;3376,000000;453,970001
2022-12-06 10:00;2022-12-06 11:00;DK1;3422,110107;460,170013
2022-12-06 09:00;2022-12-06 10:00;DK1;3370,280029;453,200012
2022-12-06 08:00;2022-12-06 09:00;DK1;3420,469971;459,950012
2022-12-06 07:00;2022-12-06 08:00;DK1;3388,719971;455,679993
2022-12-06 06:00;2022-12-06 07:00;DK1;3383,139893;454,929993
2022-12-06 05:00;2022-12-06 06:00;DK1;2758,909912;370,989990
2022-12-06 04:00;2022-12-06 05:00;DK1;2299,629883;309,230011
2022-12-06 03:00;2022-12-06 04:00;DK1;2137,139893;287,380005
2022-12-06 02:00;2022-12-06 03:00;DK1;2065,080078;277,690002
2022-12-06 01:00;2022-12-06 02:00;DK1;2051,760010;275,899994
2022-12-06 00:00;2022-12-06 01:00;DK1;2066,709961;277,910004
2022-12-05 23:00;2022-12-06 00:00;DK1;2216,860107;298,100006
2022-12-05 22:00;2022-12-05 23:00;DK1;2176,090088;292,619995
2022-12-05 21:00;2022-12-05 22:00;DK1;2208,290039;296,950012
2022-12-05 20:00;2022-12-05 21:00;DK1;2477,199951;333,109985
2022-12-05 19:00;2022-12-05 20:00;DK1;2847,389893;382,890015
2022-12-05 18:00;2022-12-05 19:00;DK1;3105,889893;417,649994
2022-12-05 17:00;2022-12-05 18:00;DK1;3143,889893;422,760010
2022-12-05 16:00;2022-12-05 17:00;DK1;3309,129883;444,980011
2022-12-05 15:00;2022-12-05 16:00;DK1;3126,340088;420,399994
2022-12-05 14:00;2022-12-05 15:00;DK1;3049,669922;410,089996
2022-12-05 13:00;2022-12-05 14:00;DK1;2498,169922;335,929993
2022-12-05 12:00;2022-12-05 13:00;DK1;2379,709961;320,000000
2022-12-05 11:00;2022-12-05 12:00;DK1;2407,219971;323,700012
2022-12-05 10:00;2022-12-05 11:00;DK1;2445,889893;328,899994
2022-12-05 09:00;2022-12-05 10:00;DK1;2327,870117;313,029999
2022-12-05 08:00;2022-12-05 09:00;DK1;2231,050049;300,010010
2022-12-05 07:00;2022-12-05 08:00;DK1;2146,350098;288,619995
2022-12-05 06:00;2022-12-05 07:00;DK1;2209,179932;297,070007
2022-12-05 05:00;2022-12-05 06:00;DK1;1960,880005;263,679993
2022-12-05 04:00;2022-12-05 05:00;DK1;1863,680054;250,610001
2022-12-05 03:00;2022-12-05 04:00;DK1;1217,069946;163,660004
2022-12-05 02:00;2022-12-05 03:00;DK1;1351,079956;181,679993
2022-12-05 01:00;2022-12-05 02:00;DK1;1362,530029;183,220001
2022-12-05 00:00;2022-12-05 01:00;DK1;1456,750000;195,889999
2022-12-04 23:00;2022-12-05 00:00;DK1;1525,689941;205,160004
2022-12-04 22:00;2022-12-04 23:00;DK1;1785,890015;240,149994
2022-12-04 21:00;2022-12-04 22:00;DK1;1916,030029;257,649994
2022-12-04 20:00;2022-12-04 21:00;DK1;2007,579956;269,959991
2022-12-04 19:00;2022-12-04 20:00;DK1;1941,469971;261,070007
2022-12-04 18:00;2022-12-04 19:00;DK1;2176,239990;292,640015
2022-12-04 17:00;2022-12-04 18:00;DK1;2196,840088;295,410004
2022-12-04 16:00;2022-12-04 17:00;DK1;2503,520020;336,649994
2022-12-04 15:00;2022-12-04 16:00;DK1;2341,260010;314,829987
2022-12-04 14:00;2022-12-04 15:00;DK1;2218,929932;298,380005
2022-12-04 13:00;2022-12-04 14:00;DK1;2205,540039;296,579987
2022-12-04 12:00;2022-12-04 13:00;DK1;2188,510010;294,290009
2022-12-04 11:00;2022-12-04 12:00;DK1;2212,610107;297,529999
2022-12-04 10:00;2022-12-04 11:00;DK1;2225,100098;299,209991
2022-12-04 09:00;2022-12-04 10:00;DK1;2182,780029;293,519989
2022-12-04 08:00;2022-12-04 09:00;DK1;2096,300049;281,890015
2022-12-04 07:00;2022-12-04 08:00;DK1;1898,560059;255,300003
2022-12-04 06:00;2022-12-04 07:00;DK1;1627,569946;218,860001
2022-12-04 05:00;2022-12-04 06:00;DK1;1575,369995;211,839996
2022-12-04 04:00;2022-12-04 05:00;DK1;1584,589966;213,080002
2022-12-04 03:00;2022-12-04 04:00;DK1;1550,680054;208,520004
2022-12-04 02:00;2022-12-04 03:00;DK1;1552,829956;208,809998
2022-12-04 01:00;2022-12-04 02:00;DK1;1719,260010;231,190002
2022-12-04 00:00;2022-12-04 01:00;DK1;1635,449951;219,919998
2022-12-03 23:00;2022-12-04 00:00;DK1;1715,619995;230,699997
2022-12-03 22:00;2022-12-03 23:00;DK1;1794,300049;241,270004
2022-12-03 21:00;2022-12-03 22:00;DK1;1911,800049;257,070007
2022-12-03 20:00;2022-12-03 21:00;DK1;1957,239990;263,179993
2022-12-03 19:00;2022-12-03 20:00;DK1;1967,579956;264,570007
2022-12-03 18:00;2022-12-03 19:00;DK1;2045,520020;275,049988
2022-12-03 17:00;2022-12-03 18:00;DK1;2186,669922;294,029999
2022-12-03 16:00;2022-12-03 17:00;DK1;2252,340088;302,859985
2022-12-03 15:00;2022-12-03 16:00;DK1;2230,850098;299,970001
2022-12-03 14:00;2022-12-03 15:00;DK1;2172,689941;292,149994
2022-12-03 13:00;2022-12-03 14:00;DK1;2080,620117;279,769989
2022-12-03 12:00;2022-12-03 13:00;DK1;2068,870117;278,190002
2022-12-03 11:00;2022-12-03 12:00;DK1;2088,280029;280,799988
2022-12-03 10:00;2022-12-03 11:00;DK1;2181,840088;293,380005
2022-12-03 09:00;2022-12-03 10:00;DK1;2148,889893;288,950012
2022-12-03 08:00;2022-12-03 09:00;DK1;1992,420044;267,910004
2022-12-03 07:00;2022-12-03 08:00;DK1;1851,560059;248,970001
2022-12-03 06:00;2022-12-03 07:00;DK1;1823,599976;245,210007
2022-12-03 05:00;2022-12-03 06:00;DK1;1816,390015;244,240005
2022-12-03 04:00;2022-12-03 05:00;DK1;1765,589966;237,410004
2022-12-03 03:00;2022-12-03 04:00;DK1;1674,050049;225,100006
2022-12-03 02:00;2022-12-03 03:00;DK1;1636,640015;220,070007
2022-12-03 01:00;2022-12-03 02:00;DK1;1681,109985;226,050003
2022-12-03 00:00;2022-12-03 01:00;DK1;1710,119995;229,949997
2022-12-02 23:00;2022-12-03 00:00;DK1;1728,560059;232,429993
2022-12-02 22:00;2022-12-02 23:00;DK1;1846,520020;248,300003
2022-12-02 21:00;2022-12-02 22:00;DK1;2007,739990;269,980011
2022-12-02 20:00;2022-12-02 21:00;DK1;2066,120117;277,829987
2022-12-02 19:00;2022-12-02 20:00;DK1;1877,449951;252,460007
2022-12-02 18:00;2022-12-02 19:00;DK1;2265,790039;304,679993
2022-12-02 17:00;2022-12-02 18:00;DK1;2424,340088;326,000000
2022-12-02 16:00;2022-12-02 17:00;DK1;2751,850098;370,040009
2022-12-02 15:00;2022-12-02 16:00;DK1;2095,790039;281,820007
2022-12-02 14:00;2022-12-02 15:00;DK1;2141,750000;288,000000
2022-12-02 13:00;2022-12-02 14:00;DK1;2287,360107;307,579987
2022-12-02 12:00;2022-12-02 13:00;DK1;2857,899902;384,299988
2022-12-02 11:00;2022-12-02 12:00;DK1;3004,100098;403,959991
2022-12-02 10:00;2022-12-02 11:00;DK1;3046,489990;409,660004
2022-12-02 09:00;2022-12-02 10:00;DK1;3177,969971;427,339996
2022-12-02 08:00;2022-12-02 09:00;DK1;3221,469971;433,190002
2022-12-02 07:00;2022-12-02 08:00;DK1;3291,899902;442,660004
2022-12-02 06:00;2022-12-02 07:00;DK1;3075,790039;413,600006
2022-12-02 05:00;2022-12-02 06:00;DK1;2624,159912;352,869995
2022-12-02 04:00;2022-12-02 05:00;DK1;2277,689941;306,279999
2022-12-02 03:00;2022-12-02 04:00;DK1;2229,429932;299,790009
2022-12-02 02:00;2022-12-02 03:00;DK1;2218,500000;298,320007
2022-12-02 01:00;2022-12-02 02:00;DK1;2219,689941;298,480011
2022-12-02 00:00;2022-12-02 01:00;DK1;2187,780029;294,190002
2022-12-01 23:00;2022-12-02 00:00;DK1;2278,060059;306,329987
2022-12-01 22:00;2022-12-01 23:00;DK1;2264,699951;304,549988
2022-12-01 21:00;2022-12-01 22:00;DK1;2533,000000;340,630005
2022-12-01 20:00;2022-12-01 21:00;DK1;2821,969971;379,489990
2022-12-01 19:00;2022-12-01 20:00;DK1;3203,520020;430,799988
2022-12-01 18:00;2022-12-01 19:00;DK1;3404,969971;457,890015
2022-12-01 17:00;2022-12-01 18:00;DK1;3493,459961;469,790009
2022-12-01 16:00;2022-12-01 17:00;DK1;3599,649902;484,070007
2022-12-01 15:00;2022-12-01 16:00;DK1;3406,090088;458,040009
2022-12-01 14:00;2022-12-01 15:00;DK1;3443,709961;463,100006
2022-12-01 13:00;2022-12-01 14:00;DK1;3450,929932;464,070007
2022-12-01 12:00;2022-12-01 13:00;DK1;3320,570068;446,540009
2022-12-01 11:00;2022-12-01 12:00;DK1;3256,169922;437,880005
2022-12-01 10:00;2022-12-01 11:00;DK1;3319,750000;446,429993
2022-12-01 09:00;2022-12-01 10:00;DK1;3369,129883;453,070007
2022-12-01 08:00;2022-12-01 09:00;DK1;3436,649902;462,149994
2022-12-01 07:00;2022-12-01 08:00;DK1;3447,060059;463,549988
2022-12-01 06:00;2022-12-01 07:00;DK1;3352,550049;450,839996
2022-12-01 05:00;2022-12-01 06:00;DK1;2626,320068;353,179993
2022-12-01 04:00;2022-12-01 05:00;DK1;2108,090088;283,489990
2022-12-01 03:00;2022-12-01 04:00;DK1;2021,979980;271,910004
2022-12-01 02:00;2022-12-01 03:00;DK1;2043,469971;274,799988
2022-12-01 01:00;2022-12-01 02:00;DK1;2117,540039;284,760010
2022-12-01 00:00;2022-12-01 01:00;DK1;2167,139893;291,429993
2022-11-30 23:00;2022-12-01 00:00;DK1;2171,820068;292,059998
